Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(162_268)-(291_334),(114_392)-(207_486),(236_539)-(321_666),(695_595)-(904_676)
470.00,0.00,0.00,0.00,0.00
560.00,6.13,6.26,2.55,2.27
670.00,1.23,1.20,0.36,0.43
720.00,27.23,29.88,18.97,19.17
780.00,55.00,61.35,43.81,39.41
840.00,57.94,65.91,43.82,37.89
900.00,49.88,57.50,38.16,34.47
970.00,38.41,42.59,21.66,17.96
