Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(213_189)-(289_269),(424_257)-(623_404),(406_478)-(513_575),(121_549)-(217_667)
470.00,0.00,0.02,0.09,0.00
560.00,6.29,8.16,12.68,11.91
670.00,2.30,3.14,5.04,3.98
720.00,37.01,44.18,59.30,60.61
780.00,54.73,66.13,86.07,81.72
840.00,48.73,60.58,76.15,72.28
900.00,50.28,59.62,76.61,73.64
970.00,40.31,48.83,65.25,64.69
