Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(231_975)-(418_1105),(689_772)-(809_929),(592_412)-(789_519),(209_304)-(346_521)
470.00,0.44,0.46,0.00,0.00
560.00,20.95,9.86,4.61,7.17
670.00,12.06,3.75,1.63,2.57
720.00,68.19,39.70,26.85,36.33
780.00,94.67,63.89,53.88,68.12
840.00,88.67,64.82,44.70,56.86
900.00,94.88,76.89,46.47,56.93
970.00,92.84,62.40,25.76,31.00
