Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(509_295)-(604_426),(416_75)-(474_135),(84_252)-(155_324),(261_445)-(315_594)
470.00,0.00,0.00,0.00,0.00
560.00,4.17,0.55,3.74,1.70
670.00,1.36,0.44,1.32,1.00
720.00,29.76,16.09,29.08,21.83
780.00,46.80,27.45,45.89,35.57
840.00,43.60,23.83,39.79,32.38
900.00,44.47,21.64,41.10,33.07
970.00,34.81,10.81,28.03,20.65
