Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(498_213)-(646_327),(429_482)-(560_655),(179_451)-(283_589),(191_105)-(320_288)
470.00,0.00,1.55,0.36,0.00
560.00,6.55,26.24,18.62,7.61
670.00,1.37,8.84,3.73,1.68
720.00,28.82,58.05,47.47,29.44
780.00,39.40,73.48,59.83,40.28
840.00,35.93,68.18,56.49,37.33
900.00,37.27,69.80,55.44,37.06
970.00,28.14,73.09,54.37,28.67
