Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(477_477)-(759_636),(545_172)-(696_279),(147_582)-(294_744),(235_142)-(306_289)
470.00,0.32,0.00,0.01,0.00
560.00,11.22,2.39,10.36,0.95
670.00,4.84,0.82,2.98,0.41
720.00,41.60,16.34,40.05,12.17
780.00,68.62,28.00,63.31,21.24
840.00,61.78,25.35,59.55,19.70
900.00,64.28,22.77,63.47,18.08
970.00,66.97,16.88,62.73,9.13
