Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(224_618)-(291_708),(590_503)-(680_639),(593_139)-(686_237),(301_491)-(356_574)
470.00,0.00,0.00,0.00,0.00
560.00,1.45,4.06,2.80,1.71
670.00,0.68,1.12,0.86,0.59
720.00,22.98,32.42,26.90,23.47
780.00,48.56,63.70,58.43,53.75
840.00,45.04,55.18,56.06,50.42
900.00,41.36,46.92,48.20,49.44
970.00,22.26,31.98,26.53,25.17
