Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(157_558)-(366_735),(569_520)-(720_712),(185_149)-(331_248),(623_112)-(708_220)
470.00,1.89,0.49,0.02,0.00
560.00,15.55,14.34,8.07,3.25
670.00,8.43,4.92,2.48,1.09
720.00,56.54,50.38,42.07,24.49
780.00,88.25,75.54,83.85,47.37
840.00,81.64,70.11,58.46,33.91
900.00,86.99,78.93,47.13,29.59
970.00,78.45,69.33,29.59,16.93
