Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(270_478)-(448_631),(627_561)-(801_698),(767_195)-(866_298),(184_188)-(354_274)
470.00,0.03,0.01,0.00,1.82
560.00,5.43,5.17,3.22,14.96
670.00,2.17,1.54,1.19,9.39
720.00,31.81,29.50,24.38,55.62
780.00,58.42,56.83,37.80,76.10
840.00,56.86,48.85,34.48,62.47
900.00,82.07,81.21,50.16,76.93
970.00,63.72,59.93,44.45,90.54
