Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(500_227)-(635_397),(238_157)-(405_260),(125_598)-(231_765),(409_571)-(598_768)
470.00,0.11,0.00,0.08,0.57
560.00,15.68,9.81,18.74,21.43
670.00,4.33,2.70,6.07,9.91
720.00,59.66,43.16,74.56,78.45
780.00,87.95,68.33,95.00,94.97
840.00,83.13,57.62,90.54,94.74
900.00,71.56,49.78,88.99,94.28
970.00,68.19,38.20,79.15,93.50
