Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(221_521)-(359_678),(496_516)-(567_638),(581_284)-(602_414),(282_316)-(335_339)
470.00,0.03,0.07,0.00,0.00
560.00,17.16,19.93,10.95,5.61
670.00,3.96,2.43,2.63,2.04
720.00,48.74,34.39,27.58,25.56
780.00,64.21,44.67,37.00,35.19
840.00,57.87,41.41,34.86,32.87
900.00,66.16,36.51,37.56,35.78
970.00,60.18,24.35,30.86,22.80
