Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(480_591)-(614_742),(799_707)-(1027_858),(384_769)-(504_883),(906_873)-(1027_948)
470.00,0.00,0.00,0.00,0.00
560.00,5.26,8.88,2.67,6.76
670.00,0.75,2.16,0.36,1.49
720.00,27.10,35.85,22.99,33.93
780.00,52.15,68.39,45.03,64.58
840.00,56.11,70.86,47.28,66.26
900.00,51.95,66.42,42.31,63.80
970.00,38.26,53.92,27.82,54.46
