Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(127_369)-(311_526),(618_148)-(777_266),(412_689)-(519_825),(715_495)-(802_655)
470.00,0.02,0.02,0.00,0.00
560.00,4.79,6.42,5.79,2.62
670.00,1.45,2.10,1.84,1.29
720.00,28.72,33.15,33.38,21.28
780.00,55.98,68.70,63.33,42.79
840.00,57.99,70.59,66.98,45.53
900.00,60.27,72.71,76.73,45.19
970.00,43.80,61.38,68.84,29.14
