Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(175_313)-(313_515),(409_108)-(603_210),(637_325)-(744_482),(437_578)-(584_668)
470.00,0.16,0.00,0.07,0.00
560.00,8.46,6.23,6.25,6.63
670.00,2.57,3.03,2.62,2.14
720.00,43.28,32.66,34.17,37.24
780.00,78.48,53.17,65.27,74.71
840.00,70.26,46.30,59.63,70.77
900.00,94.38,68.24,86.76,95.00
970.00,72.83,44.50,70.85,84.48
