Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(638_208)-(821_344),(533_664)-(759_854),(184_572)-(318_791),(292_253)-(359_356)
470.00,0.00,0.06,0.54,0.00
560.00,5.95,8.99,17.04,7.44
670.00,1.71,2.92,5.57,1.77
720.00,25.88,36.86,52.07,28.36
780.00,44.39,61.42,79.79,42.57
840.00,43.41,58.54,72.11,39.97
900.00,44.98,66.82,80.71,39.63
970.00,39.68,65.17,77.63,32.54
