Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(349_224)-(490_350),(670_217)-(782_442),(675_608)-(847_718),(208_589)-(378_720)
470.00,0.00,0.04,1.25,0.11
560.00,4.43,10.82,14.01,9.58
670.00,1.19,4.80,5.97,2.83
720.00,24.83,41.72,49.99,41.80
780.00,39.20,67.27,88.00,73.98
840.00,32.98,59.28,82.57,66.13
900.00,48.32,81.68,94.99,93.01
970.00,27.61,62.07,94.58,74.41
