Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(169_493)-(245_617),(398_468)-(470_541),(208_165)-(280_233),(301_123)-(360_192)
470.00,0.07,0.10,0.00,0.00
560.00,8.80,9.39,6.01,8.68
670.00,2.10,2.53,1.91,2.18
720.00,42.88,39.89,34.83,35.48
780.00,76.99,71.55,48.88,50.34
840.00,69.65,63.17,41.24,44.11
900.00,93.66,91.94,62.54,57.15
970.00,86.72,79.57,45.78,51.98
