Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(365_159)-(501_266),(355_455)-(501_577),(110_457)-(237_573),(212_170)-(245_247)
470.00,0.00,0.49,1.05,0.04
560.00,7.45,20.42,25.04,11.01
670.00,1.85,4.56,6.04,3.89
720.00,29.07,53.56,61.79,43.93
780.00,43.26,71.69,83.26,65.02
840.00,38.71,66.66,73.86,57.16
900.00,39.80,71.16,79.61,57.18
970.00,25.98,67.64,72.61,40.60
