Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(984_660)-(1164_821),(1058_339)-(1159_470),(652_655)-(764_777),(620_403)-(717_451)
470.00,0.00,0.00,0.00,0.00
560.00,7.85,5.21,2.80,0.34
670.00,1.58,1.10,0.97,0.22
720.00,34.73,26.95,26.72,15.45
780.00,47.22,38.92,47.01,26.96
840.00,41.84,34.18,42.80,25.04
900.00,44.38,32.13,43.97,23.79
970.00,39.01,26.85,38.08,15.61
