Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(393_236)-(575_333),(893_261)-(976_390),(572_572)-(645_723),(787_567)-(953_687)
470.00,0.00,0.00,0.00,0.00
560.00,5.45,7.78,5.65,7.28
670.00,1.74,1.70,1.51,1.54
720.00,25.96,33.59,29.96,33.32
780.00,48.06,63.55,53.39,59.25
840.00,49.92,66.16,57.64,62.67
900.00,53.23,68.15,64.88,66.71
970.00,43.27,51.02,53.02,55.81
