Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(183_111)-(311_204),(473_166)-(609_280),(404_442)-(494_507),(163_515)-(288_598)
470.00,0.14,0.06,0.40,0.21
560.00,11.68,9.92,9.41,9.03
670.00,5.73,5.06,2.43,2.20
720.00,44.38,39.78,43.24,44.34
780.00,66.35,66.34,81.39,81.14
840.00,56.15,58.32,71.97,74.55
900.00,85.16,85.81,92.23,94.96
970.00,71.49,59.46,86.24,90.69
