Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(262_221)-(321_333),(517_326)-(612_406),(548_642)-(660_746),(199_344)-(261_419)
470.00,0.00,0.00,0.00,0.00
560.00,9.13,4.89,8.94,8.50
670.00,2.09,1.03,2.78,1.77
720.00,31.24,24.76,31.32,32.05
780.00,51.59,43.53,53.16,52.28
840.00,63.70,54.20,61.22,65.12
900.00,88.81,74.72,88.87,90.11
970.00,90.00,75.97,93.00,89.48
