Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(206_185)-(364_318),(738_101)-(862_207),(692_518)-(843_665),(354_500)-(503_669)
470.00,0.00,0.00,0.02,0.02
560.00,8.72,7.94,8.97,7.72
670.00,1.89,1.53,1.95,1.90
720.00,33.59,31.50,32.75,30.14
780.00,68.97,60.26,64.80,61.22
840.00,68.49,54.38,63.35,60.31
900.00,62.76,50.79,59.44,57.88
970.00,49.20,33.77,42.16,43.49
