Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(631_247)-(743_359),(499_504)-(733_655),(273_561)-(344_702),(193_273)-(261_357)
470.00,0.00,0.01,0.00,0.00
560.00,6.35,5.94,3.57,0.73
670.00,3.59,2.39,0.94,0.60
720.00,31.80,34.85,28.47,15.27
780.00,51.89,57.54,45.70,24.16
840.00,48.83,53.18,40.85,21.22
900.00,48.16,54.90,41.89,19.68
970.00,44.78,48.89,33.47,9.83
