Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(238_645)-(322_808),(679_659)-(809_843),(770_309)-(909_495),(311_257)-(450_361)
470.00,0.00,0.00,0.00,0.00
560.00,2.84,3.30,6.04,2.70
670.00,0.70,0.89,1.67,0.74
720.00,25.90,27.72,37.05,23.72
780.00,50.67,53.15,69.61,47.79
840.00,44.59,48.71,66.20,44.81
900.00,39.09,40.71,56.89,36.74
970.00,32.40,27.86,43.08,12.94
