Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(478_207)-(575_360),(854_177)-(953_310),(465_681)-(610_828),(858_590)-(973_748)
470.00,0.13,0.01,0.53,1.18
560.00,19.01,9.89,23.97,19.09
670.00,7.61,3.36,9.67,6.97
720.00,54.89,37.49,66.65,60.04
780.00,94.75,73.13,95.00,94.98
840.00,94.62,75.67,95.00,95.00
900.00,94.47,77.02,95.00,95.00
970.00,93.13,74.20,94.96,94.99
