Number of bands=8
Number of spectra=4
Ref Reflectance=95.00
Data type=0, reflectance in %
 Wavelength (nm),(313_262)-(441_360),(493_478)-(604_603),(193_534)-(275_617),(418_628)-(477_693)
470.00,0.00,0.00,0.00,0.00
560.00,4.23,2.87,8.42,7.42
670.00,1.03,0.88,2.53,1.87
720.00,23.00,22.81,35.46,35.13
780.00,39.09,41.67,57.93,63.87
840.00,44.55,49.86,68.38,71.81
900.00,53.84,61.30,87.72,89.94
970.00,70.38,89.93,94.97,94.98
